,,,Announced Date,Listing date,Ticker,Issuer Name,Offer size,Offer shares,Offer price,Offer Type,Market Cap at Offer (M),Offer To 1st Open,Offer To 1st Close,Market cap,ADV,Bookrunner,listing_price,announce_price,discount,firstday_return,Broker_broad,Broker_core,abs_return,rel_return,holding,size,abs_pnl,rel_pnl
FRE GR,2012-05-10,2012-05-11,2012-05-10,2012-05-11,FRE GR,Fresenius SE & Co KGaA,1314.84,13.8,73.5,"ADDL,Primary Share Offering,Accelerated Bookbuild",16852.7,5.591836929,3.714285612,16852.7,64.45747049243006,"['Deutsche Bank', 'JP Morgan', 'Societe Generale']",76.0163,74.6,-0.014745308310991856,0.034235374149659936,True,True,0.034235374149659936,0.031049442086546586,1,5000.0,171.17687074829968,155.24721043273294
OPHR LN,2012-03-28,2012-03-28,2012-03-28,2012-03-28,OPHR LN,Ophir Energy Ltd,239.537,30.5,495.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,-0.8484848738,0.6060606241,2867.9653,10.7103113793302,"['JP Morgan', 'Stifel', 'RBC Capital Markets']",502.9795,494.0,0.002024291497975783,0.016120202020202035,True,True,0.016120202020202035,0.02741827227970539,1,2142.0622758660397,34.5304766268143,58.73164671978048
LHN SW,2012-03-27,2012-03-27,2012-03-27,2012-03-27,LHN SW,LafargeHolcim Ltd,327.783,5.0,59.25,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.4219409227,-1.350211024,21460.7471,64.08826668686035,"['JP Morgan', 'UBS']",59.4786,59.3,-0.000843170320404707,0.0038582278481011922,True,True,0.0038582278481011922,0.009630176806118662,1,5000.0,19.291139240505963,48.15088403059331
AVM LN,2012-03-15,2012-03-16,2012-03-15,2012-03-16,AVM LN,Avocet Mining PLC,74.5176,23.694,200.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,0.5,0.0,710.1737,3.940651732382291,['JP Morgan'],201.6412,227.0,-0.11894273127753308,0.008205999999999936,True,True,-0.15376801027743325,-0.042594595365846866,34,788.1303464764583,-121.18923521694907,-33.57009320370943
LR FP,2012-03-05,2012-03-05,2012-03-05,2012-03-05,LR FP,Legrand SA,454.674,12.7304,27.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,0.9259259105,-2.666666746,9525.1694,29.069016093672186,['Goldman Sachs'],27.3218,27.35,-0.012797074954296161,0.01191851851851844,True,True,-0.008259112606535446,0.0327686461932053,2,5000.0,-41.29556303267723,163.84323096602648
1643322D NO,2012-03-01,2012-03-01,2012-03-01,2012-03-01,1643322D NO,Seadrill Ltd/old,1001.68,24.0,232.79,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-3.045660734,-3.475232363,18786.5251,51.0954799073586,['Goldman Sachs'],225.9002,223.3,0.0424988804299149,-0.029596632157738667,True,True,-0.029596632157738667,-0.044146154272614146,1,5000.0,-147.98316078869334,-220.73077136307074
AMS SM,2012-02-29,2012-03-01,2012-02-29,2012-03-01,AMS SM,Amadeus IT Group SA,632.209,33.5686,14.1,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,2.340422869,1.843968868,8549.0445,115.54863059365736,"['Goldman Sachs', 'Banco Santander']",14.4873,14.3,-0.013986013986014068,0.027468085106382878,True,True,0.027468085106382878,0.012918562991507399,1,5000.0,137.34042553191438,64.59281495753699
JYSK DC,2012-02-29,2012-03-01,2012-02-29,2012-03-01,JYSK DC,Jyske Bank A/S,209.551,6.48,180.0,"ADDL,Primary Share Offering,Accelerated Bookbuild,Private Placement",2089.27,5.555555344,4.444444656,2089.27,3.158835699839238,"['Svenska Handelsbanken', 'JP Morgan']",187.8768,200.2,-0.10089910089910081,0.04376000000000002,True,True,0.04376000000000002,0.02921047788512454,1,631.7671399678476,27.646130044993022,18.454220070579193
BNR GR,2012-02-23,2012-02-24,2012-02-23,2012-02-24,BNR GR,Brenntag AG,768.941,7.0,82.5,"ADDL,Secondary Share Offering,PE Exit,Accelerated Bookbuild",0.0,2.060606003,5.115151405,5787.4979,14.166764304199868,['Goldman Sachs'],83.8694,84.4,-0.02251184834123232,0.01659878787878788,True,True,0.01659878787878788,0.010374903473186814,1,2833.352860839974,47.030223122839516,29.39576243669244
ALGETA NO,2012-02-13,2012-02-15,2012-02-13,2012-02-15,ALGETA NO,Algeta ASA,75.1156,3.0,143.0,"ADDL,Primary Share Offering,Secondary Share Offering,PE Backed,Accelerated Bookbuild",1049.49,6.923077106,8.671328545,1049.49,5.69085166515727,"['DNB ASA', 'Goldman Sachs', 'Jefferies']",151.7665,156.6,-0.0868454661558109,0.06130419580419577,True,True,0.06130419580419577,0.059025522498431515,1,1138.170333031454,69.77461695468696,67.18109859939538
TRN IM,2012-02-02,2012-02-02,2012-02-02,2012-02-02,TRN IM,Terna Rete Elettrica Nazionale,368.928,102.384,2.74,"ADDL,Secondary Share Offering",0.0,0.5839412808,0.6569339633,7295.6195,16.447653514417976,"['Intesa Sanpaolo', 'JP Morgan', 'Mediobanca', 'UniCredit']",2.7654,2.76,-0.007246376811594013,0.009270072992700662,True,True,0.009270072992700662,0.006291268642674819,1,3289.530702883595,30.49418972746084,20.69532136016762
ETL FP,2012-01-13,2012-01-13,2012-01-13,2012-01-13,ETL FP,Eutelsat Communications SA,1243.49,35.2182,27.85,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.238777757,2.621183395,7817.8807,9.04221463492032,"['Credit Suisse', 'Morgan Stanley', 'Societe Generale']",28.3223,28.015,-0.005889701945386405,0.01695870736086169,True,True,0.01695870736086169,0.020300779530864066,1,1808.4429269840641,30.66885437754291,36.712801154853985
GIB GR,2012-01-12,2012-01-12,2012-01-12,2012-01-12,GIB GR,GSW Immobilien AG,224.195,7.8759,22.18,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,0.06762711704,0.9918832183,1169.3859,2.532055416381434,['Goldman Sachs'],22.0748,22.195,-0.0006758278891642044,-0.004743011722272317,True,True,0.02302389831419127,0.023555486831603245,2,506.4110832762868,11.659557286532674,11.928759603492507
REP SM,2012-01-10,2012-01-11,2012-01-10,2012-01-11,REP SM,Repsol SA,1743.33,61.0432,22.35,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,-0.1789726168,-1.431769013,36722.857,772.1228280782292,"['Banco Bilbao Vizcaya Argentaria', 'Deutsche Bank', 'Goldman Sachs', 'JP Morgan', 'UBS']",22.3124,23.54,-0.050552251486830846,-0.001682326621924024,True,True,-0.001682326621924024,0.0017085580326188232,1,5000.0,-8.41163310962012,8.542790163094116
BNR GR,2012-01-04,2012-01-05,2012-01-04,2012-01-05,BNR GR,Brenntag AG,408.051,4.5,70.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,2.700000048,5.185714245,4669.2499,9.684933361754222,['Goldman Sachs'],70.8958,69.99,0.00014287755393627144,0.01279714285714273,True,True,0.01279714285714273,0.027325482481550534,1,1936.9866723508444,24.78789515845527,52.929095382319865
RWE GR,2011-12-05,2011-12-08,2011-12-05,2011-12-08,RWE GR,RWE AG,1830.62,52.3405,26.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,4.923077106,7.096153736,21309.3503,153.53452535988427,"['Deutsche Bank', 'Goldman Sachs']",27.4051,28.35,-0.08289241622574961,0.05404230769230778,True,True,0.05404230769230778,0.07829473421432143,1,5000.0,270.2115384615389,391.47367107160716
CHR DC,2011-11-16,2011-11-17,2011-11-16,2011-11-17,CHR DC,Chr Hansen Holding A/S,313.426,15.0,115.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,1.391304374,1.391304374,3059.791,7.081432603525267,"['Goldman Sachs', 'JP Morgan']",115.9317,122.0,-0.05737704918032782,0.00810173913043477,True,True,0.00810173913043477,0.01920422771048025,1,1416.2865207050534,11.474383924703446,27.198688846903643
GIB GR,2011-10-13,2011-10-13,2011-10-13,2011-10-13,GIB GR,GSW Immobilien AG,228.528,8.2105,20.25,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,8.098765373,9.358024597,1235.1826,2.211440552222926,"['Deutsche Bank', 'Goldman Sachs']",21.2649,21.89,-0.07492005481955233,0.05011851851851845,True,True,0.05011851851851845,0.06682488194410285,1,442.28811044458524,22.16682485383748,29.555850765739734
SAF FP,2011-07-28,2011-07-28,2011-07-28,2011-07-28,SAF FP,Safran SA,269.706,6.5,29.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,0.0,0.1034482792,17900.5786,40.95951161006792,['Morgan Stanley'],29.6373,30.0,-0.033333333333333326,0.0219758620689654,True,True,0.0219758620689654,0.02232853551933678,1,5000.0,109.879310344827,111.6426775966839
AFR LN,2011-07-27,2011-07-28,2011-07-27,2011-07-28,AFR LN,Afren PLC,184.475,83.6795,135.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,3.481481552,3.92592597,2353.7651,8.198908700705543,"['Bank of America Merrill Lynch', 'Morgan Stanley']",138.9783,146.2,-0.07660738714090276,0.029468888888888767,True,True,0.029468888888888767,0.029821562339260144,1,1639.7817401411085,48.322545902247,48.900853386398545
AMS SM,2011-07-06,2011-07-06,2011-07-06,2011-07-06,AMS SM,Amadeus IT Group SA,816.781,41.0,13.9,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.726621509,2.91367197,8990.2654,46.666355028767285,"['Goldman Sachs', 'Morgan Stanley']",13.9509,14.015,-0.00820549411344984,0.00366187050359712,True,True,0.00366187050359712,0.009934432255704673,1,5000.0,18.3093525179856,49.67216127852336
UBI IM,2011-06-24,2011-06-27,2011-06-24,2011-06-27,UBI IM,Unione di Banche Italiane SpA,109.296,20.2495,3.808,"ADDL,Primary Share Offering,Rump Placement",0.0,0.367644757,-0.7352964282,4836.4661,70.85418486787107,"['Barclays', 'BNP Paribas', 'Citi', 'Deutsche Bank', 'ING Groep', 'Mediobanca', 'Morgan Stanley', 'Unione di Banche Italiane SPA']",3.8039,3.784,0.00634249471458781,-0.0010766806722688482,True,True,-0.0010766806722688482,-0.004040729157474221,1,2185.9200000000005,-2.353537815125921,-8.832710679906052
JUP LN,2011-06-21,2011-06-22,2011-06-21,2011-06-22,JUP LN,Jupiter Fund Management PLC,121.89,31.3,240.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,3.5,1.875,1856.6592,3.798829877216669,['JP Morgan'],251.6201,250.0,-0.040000000000000036,0.04841708333333328,True,True,-0.019521179878119188,-0.0016975838466238846,5,759.7659754433339,-14.831528271904007,-1.2897664471270427
BMPS IM,2011-06-01,2011-06-01,2011-06-01,2011-06-01,BMPS IM,Banca Monte dei Paschi di Sien,539.235,450.0,0.8325,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-2.942940712,-4.684682369,7839.213,23.846045747298714,['Goldman Sachs'],0.845,0.8105,0.027143738433065945,0.01501501501501501,True,True,-0.3833880296222384,-0.2002102913440842,60,4769.2091494597435,-1828.4576986677225,-954.8447532942072
JUP LN,2011-05-11,2011-05-11,2011-05-11,2011-05-11,JUP LN,Jupiter Fund Management PLC,73.6155,15.0,300.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.5,-1.799999952,2238.7658,2.1347672032696194,['JP Morgan'],299.9963,299.0,0.0033444816053511683,-1.2333333333280905e-05,True,True,-1.2333333333280905e-05,-0.001172584029143442,1,426.95344065392396,-0.005265759101376011,-0.5006387856986336
CLN SW,2011-04-18,2011-04-18,2011-04-18,2011-04-18,CLN SW,Clariant AG,196.073,10.9936,16.0,"ADDL,Primary Share Offering",0.0,1.3125,4.4375,4148.5757,35.70594980886172,"['Credit Suisse', 'Morgan Stanley']",16.1936,16.17,-0.010513296227582014,0.0121,True,True,0.08431264375571645,0.08310318086289059,3,3921.46,330.6286599822918,325.88579962659094
AMS SM,2011-04-07,2011-04-08,2011-04-07,2011-04-08,AMS SM,Amadeus IT Group SA,876.796,44.7582,13.7,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Block",0.0,1.824818969,0.5839430094,8860.7636,45.62376452439193,"['Goldman Sachs', 'Morgan Stanley']",13.7913,13.845,-0.010473094980137376,0.006664233576642253,True,True,0.006664233576642253,-0.0004114052384833755,1,5000.0,33.32116788321127,-2.0570261924168776
CON GR,2011-03-28,2011-03-28,2011-03-28,2011-03-28,CON GR,Continental AG,2510.32,29.6792,60.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,5.216666698,3.966666698,17799.4059,39.85066699751451,['Goldman Sachs'],62.276,63.13,-0.04958023126881039,0.037933333333333374,True,True,0.037933333333333374,0.03675517764503966,1,5000.0,189.66666666666688,183.77588822519832
AOIL SS,2011-03-22,2011-03-22,2011-03-22,2011-03-22,AOIL SS,Alliance Oil Co Ltd,184.139,10.0,116.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,0.9482758641,1.637930989,3382.9821,14.816307497048891,"['Goldman Sachs', 'Morgan Stanley', 'Carnegie']",117.0359,117.4,-0.011925042589437829,0.008930172413793125,True,True,0.008930172413793125,0.011034471545857016,1,2963.2614994097785,26.462436096884456,32.6980246981708
FGR FP,2011-03-07,2011-03-07,2011-03-07,2011-03-07,FGR FP,Eiffage SA,71.6623,1.25169,41.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.219512224,2.121951103,5317.9799,10.344552258376417,['Goldman Sachs'],42.7679,42.315,-0.031076450431289038,0.04311951219512178,True,True,0.01599615819578748,0.016851051183812915,2,1433.2459999999999,22.92642974947962,24.151701704995123
LR FP,2011-03-04,2011-03-04,2011-03-04,2011-03-04,LR FP,Legrand SA,1607.35,40.0,28.75,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Block",0.0,-0.1739130467,0.0,10556.4492,18.260934593212493,"['Deutsche Bank', 'JP Morgan', 'Nomura']",28.8284,28.7,0.0017421602787457413,0.0027269565217391545,True,True,0.0027269565217391545,0.009482894068047365,1,3652.1869186424988,9.959354936402589,34.63330166619514
KD8 GR,2011-03-04,2011-03-04,2011-03-04,2011-03-04,KD8 GR,Kabel Deutschland Holding AG,1062.25,20.0,38.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.2105263174,-0.8947368264,4766.2968,10.85133665556586,['Goldman Sachs'],37.8845,37.89,0.0029031406703614593,-0.0030394736842104253,True,True,-0.0030394736842104253,0.003716463862097674,1,2170.267331113172,-6.59647044062008,8.065720107173272
BBA LN,2011-03-02,2011-03-02,2011-03-02,2011-03-02,BBA LN,BBA Aviation PLC,144.574,43.2,205.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,0.0,0.9756097794,1454.264,2.084176054450677,"['JP Morgan', 'NatWest Markets']",205.5236,206.0,-0.004854368932038833,0.002554146341463337,True,True,0.002554146341463337,0.010756555107682919,1,416.8352108901354,1.0646581288881378,4.483710916762372
AGN NA,2011-02-24,2011-02-24,2011-02-24,2011-02-24,AGN NA,Aegon NV,1244.98,173.605,5.2,"ADDL,Primary Share Offering,Accelerated Bookbuild",13497.4,3.461542368,6.423080921,13497.4,94.65790232516161,"['Deutsche Bank', 'JP Morgan', 'Morgan Stanley']",5.2758,5.391,-0.03542941940270816,0.014576923076923043,True,True,0.014576923076923043,0.016536366987418116,1,5000.0,72.88461538461522,82.68183493709058
WRT1V FH,2011-02-15,2011-02-15,2011-02-15,2011-02-15,WRT1V FH,Wartsila OYJ Abp,149.433,1.974,56.0,"ADDL,Secondary Share Offering,Block",0.0,0.1785714328,-0.625,7452.3266,26.672519010975115,['Morgan Stanley'],55.8852,55.9,0.0017889087656530744,-0.0020499999999999963,True,True,-0.0020499999999999963,-0.0060521468469841855,1,2988.66,-6.126752999999988,-18.087809195707756
OCDO LN,2011-02-10,2011-02-11,2011-02-10,2011-02-11,OCDO LN,Ocado Group PLC,244.849,57.3212,265.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-4.150943279,-2.264150858,2431.5171,4.3887500608049095,['Goldman Sachs'],250.7364,285.0,-0.07017543859649122,-0.05382490566037734,True,True,-0.05382490566037734,-0.05339194513580103,1,877.7500121609819,-47.24481159795992,-46.86478049224784
1657599D SS,2011-02-03,2011-02-04,2011-02-03,2011-02-04,1657599D SS,Nordea Bank AB,2939.11,200.0,74.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,0.2013422847,0.5369127393,49033.1156,85.01538673762411,"['Morgan Stanley', 'Nomura', 'SEB']",75.0875,78.4,-0.04974489795918369,0.007885906040268509,True,True,0.007885906040268509,0.005315375008617451,1,5000.0,39.429530201342544,26.576875043087256
BNR GR,2011-01-18,2011-01-19,2011-01-18,2011-01-19,BNR GR,Brenntag AG,668.668,7.0,71.5,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,-1.496503472,-1.342657328,4993.1063,7.61999556771012,['Goldman Sachs'],71.2862,72.57,-0.014744384731982807,-0.002990209790209919,True,True,-0.002990209790209919,0.004430978278855191,1,1523.9991135420241,-4.557077069584598,6.752806969099275
CBK GR,2011-01-13,2011-01-13,2011-01-13,2011-01-13,CBK GR,Commerzbank AG,836.179,118.135,5.3,"ADDL,Primary Share Offering",0.0,4.094336033,5.094336033,8732.5518,51.19406513806325,"['Citi', 'Credit Suisse', 'Goldman Sachs', 'UBS']",5.4835,5.535,-0.042457091237579125,0.03462264150943395,True,True,0.049153886354943443,0.038068384210564465,3,5000.0,245.76943177471722,190.34192105282233
CHR DC,2011-01-13,2011-01-13,2011-01-13,2011-01-13,CHR DC,Chr Hansen Holding A/S,528.911,25.0,118.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,0.0,0.8474576473,2912.8866,8.850290603286311,"['Credit Suisse', 'JP Morgan']",118.6272,117.7,0.002548853016142605,0.0053152542372880696,True,True,0.0053152542372880696,-0.007365747877948747,1,1770.0581206572624,9.40830892606967,-13.037801846077178
IMG LN,2010-11-17,2010-11-17,2010-11-17,2010-11-17,IMG LN,Imagination Technologies Group,60.1854,12.209,310.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,-0.2580645084,2.35483861,1183.9194,2.8485957192747686,['JP Morgan'],307.8882,303.5,0.021416803953871577,-0.00681225806451613,True,True,-0.00681225806451613,-0.014336244591080072,1,569.7191438549537,-3.8810738322351335,-8.167632994525349
SDA1V FH,2010-11-16,2010-11-16,2010-11-16,2010-11-16,SDA1V FH,Sponda Oyj,237.997,53.0,3.33,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.3002980053,0.6006029248,1253.9404,2.0940762662459282,['Morgan Stanley'],3.3891999999999998,3.35,-0.005970149253731294,0.01777777777777767,True,True,0.01777777777777767,0.04118700033741529,1,418.8152532491857,7.445604502207701,17.24974397688888
STAN LN,2010-11-08,2010-11-08,2010-11-08,2010-11-08,STAN LN,Standard Chartered PLC,79.2486,3.83624,1280.0,"ADDL,Primary Share Offering,Rump Placement",0.0,50.8203125,49.4921875,73187.8359,135.29527783059484,"['Goldman Sachs', 'JP Morgan', 'Standard Bank of South Africa', 'UBS']",1943.699,1934.0,-0.33815925542916236,0.51851484375,True,True,0.51851484375,0.5212895887029545,1,1584.972,821.831508928125,826.2294019856992
1583423D SW,2010-10-26,2010-11-05,2010-10-26,2010-11-05,1583423D SW,Gategroup Holding AG,126.152,2.12324,43.0,ADDL,1178.01,3.95348835,4.418604851,1178.01,1.971413286069852,"['Credit Suisse', 'Goldman Sachs']",44.78,42.4,0.014150943396226356,0.04139534883720941,True,True,0.04139534883720941,0.04426268512686926,1,394.28265721397037,16.321468135834166,17.452009107247296
1684417D LN,2010-10-22,2010-10-22,2010-10-22,2010-10-22,1684417D LN,Phoenix Group Holdings,51.9675,5.02,660.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,3.712121248,2.196969748,1386.8514,10.704569584410924,"['Deutsche Bank', 'JP Morgan']",666.9366,667.5,-0.011235955056179803,0.01051000000000002,True,True,0.0035170155507509016,0.01951351223011133,7,1039.35,3.655410112672949,20.28136893636621
AMS SM,2010-10-08,2010-10-08,2010-10-08,2010-10-08,AMS SM,Amadeus IT Group SA,858.62,45.7137,13.5,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,0.1851851791,0.0,8391.1616,19.92799870731078,"['Goldman Sachs', 'JP Morgan', 'Morgan Stanley']",13.3421,13.475,0.0018552875695732052,-0.011696296296296316,True,True,-0.011696296296296316,-0.011176001199270202,1,3985.5997414621565,-46.61675549458337,-44.54306749039207
EDEN FP,2010-10-07,2010-10-07,2010-10-07,2010-10-07,EDEN FP,Edenred,315.613,15.4618,14.7,"ADDL,Secondary Share Offering",0.0,0.44217816,0.6462597847,4684.8277,7.862909930312307,"['HSBC', 'Morgan Stanley', 'UBS']",14.7648,14.935,-0.01573485102109151,0.004408163265306131,True,True,0.004408163265306131,0.0019333431214212382,1,1572.5819860624615,6.932198142642701,3.0403405656248093
VOLVB SS,2010-10-06,2010-10-07,2010-10-06,2010-10-07,VOLVB SS,Volvo AB,4198.77,302.916,93.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Block",0.0,-1.236559153,-0.9677419066,30388.2101,94.51327895152338,['Goldman Sachs'],93.012,97.05,-0.04173106646058733,0.0001290322580644876,True,True,0.0001290322580644876,-0.002345787885820405,1,5000.0,0.645161290322438,-11.728939429102025
DBK GR,2010-09-13,2010-10-06,2010-09-13,2010-10-06,DBK GR,Deutsche Bank AG,90.377,2.12946,33.0,"ADDL,Primary Share Offering",0.0,24.60606003,23.87878799,38618.8127,290.0331966200784,"['Deutsche Bank', 'Banco Santander', 'Bank of America Merrill Lynch', 'Commerzbank', 'HSBC', 'ING Groep', 'Morgan Stanley', 'Societe Generale', 'UBS']",41.3058,48.365,-0.31768841104104206,0.25169090909090897,True,True,0.25169090909090897,0.24391873810314713,1,1807.54,454.9413858181816,440.89287587096254
