,,,Announced Date,Pricing date,Listing date,Ticker,Issuer Name,Offer size,Offer shares,Offer price,Offer Type,Market Cap at Offer (M),Offer To 1st Open,Offer To 1st Close,Bookrunner,Market cap,ADV,listing_price,announce_price,discount,firstday_return,Broker_broad,Broker_core,abs_return,rel_return,holding,size,abs_pnl,rel_pnl
SLRC US,2010-05-12,2010-05-13,2010-05-12,2010-05-13,2010-05-13,SLRC US,Solar Capital Ltd,114.642,5.19447,22.07,"ADDL,Secondary Share Offering",728.99,-3.171725035,-4.848208904,"['JP Morgan', 'Citi', 'Morgan Stanley', 'Deutsche Bank', 'SunTrust Robinson Humphrey']",728.99,1.2753984014931374,22.1973,23.54,-0.06244689889549693,0.0057680108744901926,True,True,0.0057680108744901926,0.010097141030506407,1,255.0796802986275,1.4713023698239651,2.5755755059917282
CNW US,2010-05-12,2010-05-13,2010-05-12,2010-05-13,2010-05-13,CNW US,XPO CNW Inc,150.5,4.3,35.0,"ADDL,Primary Share Offering",1883.63,0.200000003,0.0,"['Goldman Sachs', 'Morgan Stanley']",1883.63,34.391832981441794,35.3534,38.16,-0.08280922431865823,0.010097142857142805,True,True,0.010097142857142805,0.014426273013159019,1,3010.0000000000005,30.392399999999846,43.42308176960865
VSI US,2010-05-10,2010-05-19,2010-05-10,2010-05-19,2010-05-19,VSI US,Vitamin Shoppe Inc,168.535,6.2363,23.5,"ADDL,Secondary Share Offering,PE Backed,PE Exit",0.0,-0.9787234068,1.234042525,"['Bank of America Merrill Lynch', 'Barclays', 'JP Morgan']",650.0313,4.155792049477779,23.5595,24.21,-0.029326724494010747,0.0025319148936169267,True,True,-0.0009276595744681648,0.0284554393022336,2,831.1584098955559,-0.771032056839348,23.650977683323983
SCG US,2010-05-10,2010-05-11,2010-05-10,2010-05-11,2010-05-11,SCG US,SCANA Corp,304.232,7.15,37.0,"ADDL,Primary Share Offering",4701.85,0.4054054022,0.8378378153,"['Wells Fargo', 'Morgan Stanley', 'UBS']",4701.85,17.055211955007252,37.4326,38.22,-0.03192046049188901,0.011691891891892014,True,True,0.011691891891892014,0.012567810612168717,1,3411.0423910014506,39.88153887424981,42.86933476018539
IMGN US,2010-05-05,2010-05-06,2010-05-05,2010-05-06,2010-05-06,IMGN US,ImmunoGen Inc,82.8,9.0,8.0,"ADDL,Primary Share Offering",542.12,1.25,1.75,['JP Morgan'],542.12,7.678042037866667,8.8872,9.85,-0.18781725888324874,0.1109,True,True,0.008874999999999966,0.03847036374961843,2,1535.6084075733334,13.628524617213282,59.07541401631845
RDN US,2010-05-04,2010-05-05,2010-05-04,2010-05-05,2010-05-05,RDN US,Radian Group Inc,550.0,50.0,11.0,"ADDL,Primary Share Offering",1462.85,-0.4545454681,-10.63636398,"['Stifel', 'Morgan Stanley']",1462.85,87.74467449661057,11.7778,12.83,-0.14263445050662515,0.07070909090909083,True,True,0.07070909090909083,0.07760034890482626,1,5000.0,353.54545454545416,388.00174452413125
GHL US,2010-05-03,2010-05-03,2010-05-03,2010-05-03,2010-05-03,GHL US,Greenhill & Co Inc,253.35,3.0,84.45,"ADDL,Secondary Share Offering",0.0,-0.3552361727,-3.931316853,['Goldman Sachs'],2617.2825,13.31196979874984,88.4298,88.86,-0.04962862930452394,0.047126110124333875,True,True,-0.01802412308085355,-0.00676782078309579,2,2662.3939597499684,-47.98731642025448,-18.018605173584533
OCLR US,2010-04-29,2010-05-06,2010-04-29,2010-05-06,2010-05-06,OCLR US,Oclaro Inc,82.8,6.0,12.0,"ADDL,Primary Share Offering",592.39,-4.166666508,-2.833333254,"['Morgan Stanley', 'Citi']",592.39,6.274634218222223,12.8738,2.81,3.270462633451957,0.07281666666666653,True,True,-0.022916666666666807,0.0064821399111145706,2,1254.9268436444447,-28.758740166852036,8.13461137871669
SNV US,2010-04-27,2010-04-28,2010-04-27,2010-04-28,2010-04-28,SNV US,Synovus Financial Corp,806.438,255.0,2.75,"ADDL,Primary Share Offering",2153.51,10.909091,16.36363602,['JP Morgan'],2153.51,56.97901961278621,3.1853,3.17,-0.13249211356466872,0.15829090909090904,True,True,0.11819845308487675,0.10425883345449116,2,5000.0,590.9922654243837,521.2941672724559
AINV US,2010-04-27,2010-04-27,2010-04-27,2010-04-27,2010-04-27,AINV US,Apollo Investment Corp,213.9,15.0,12.4,"ADDL,Primary Share Offering",0.0,-1.491932511,0.8064547181,"['RBC Capital Markets', 'UBS', 'Citi', 'JP Morgan', 'Bank of America Merrill Lynch']",2185.0523,7.1820179373806905,12.7498,12.4,0.0,0.02820967741935476,True,True,-0.0041356367430605,0.003932780672693648,2,1436.4035874761382,-5.940443454230235,5.649060267013976
KSU US,2010-04-27,2010-04-28,2010-04-27,2010-04-28,2010-04-28,KSU US,Kansas City Southern,225.0,5.01672,39.0,"ADDL,Primary Share Offering",3996.68,2.384615421,6.179487228,"['Bank of America Merrill Lynch', 'JP Morgan']",3996.68,31.075838449379454,39.3171,40.1,-0.027431421446384108,0.008130769230769275,True,True,0.008130769230769275,0.004499101152869223,1,4500.0,36.588461538461736,20.245955187911502
MTG US,2010-04-20,2010-04-21,2010-04-20,2010-04-21,2010-04-21,MTG US,MGIC Investment Corp,805.0,65.1163,10.75,"ADDL,Primary Share Offering",2049.79,6.23255825,7.9069767,['Goldman Sachs'],2049.79,62.62060914759999,11.3257,11.06,-0.028028933092224317,0.05355348837209295,True,True,0.05355348837209295,0.05620549998553126,1,5000.0,267.76744186046477,281.0274999276563
CODI US,2010-04-12,2010-04-13,2010-04-12,2010-04-13,2010-04-13,CODI US,Compass Diversified Holdings,99.2825,6.4,15.1,"ADDL,Primary Share Offering,Secondary Share Offering",630.05,-0.1324528605,-1.059605122,"['Morgan Stanley', 'UBS']",630.05,1.18176841528277,14.9422,16.14,-0.06443618339529122,-0.010450331125827828,True,True,-0.010450331125827828,-0.008814272425618164,1,236.35368305655405,-2.469974250749952,-2.0832857512586793
DG US,2010-04-12,2010-04-14,2010-04-12,2010-04-14,2010-04-14,DG US,Dollar General Corp,807.3,26.0,27.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit",0.0,1.851851821,0.0,"['Kohlberg Kravis Roberts & Co', 'Goldman Sachs', 'Citi', 'Bank of America Merrill Lynch', 'JP Morgan']",8943.0377,9.930954960579333,27.3989,26.24,0.028963414634146423,0.01477407407407405,True,True,0.011865067573584298,0.004368095131181526,2,1986.1909921158667,23.566290335499197,8.675871202257923
CF US,2010-04-12,2010-04-15,2010-04-12,2010-04-15,2010-04-15,CF US,CF Industries Holdings Inc,1150.0,11.236,89.0,"ADDL,Primary Share Offering",6173.57,1.57303369,1.123595476,['Morgan Stanley'],6173.57,219.45527108300374,90.2624,92.03,-0.03292404650657399,0.0141842696629213,True,True,0.0141842696629213,0.013606565560144723,1,5000.0,70.9213483146065,68.03282780072362
STRI US,2010-04-05,2010-04-15,2010-04-05,2010-04-15,2010-04-15,STRI US,STR Holdings Inc,150.938,7.0,18.75,"ADDL,Primary Share Offering,Secondary Share Offering",775.31,4.106666565,10.72000027,"['Credit Suisse', 'Goldman Sachs']",775.31,1.354513318587274,19.3095,21.38,-0.12301216089803546,0.02984000000000009,True,True,0.07646860555483115,0.08833342463246252,2,270.9026637174548,20.71554893556312,23.929760028219132
SAFM US,2010-03-29,2010-03-31,2010-03-29,2010-03-31,2010-03-31,SAFM US,Sanderson Farms Inc,121.9,2.0,53.0,"ADDL,Primary Share Offering",1219.61,1.320754766,1.792452812,"['JP Morgan', 'Morgan Stanley']",1219.61,12.750235916848418,53.4165,56.14,-0.05593159957249738,0.007858490566037712,True,True,0.015558894589856376,0.011978763842957818,2,2438.0,37.93258501006984,29.20422624913116
1705055D US,2010-03-24,2010-03-25,2010-03-24,2010-03-25,2010-03-25,1705055D US,Netlogic I LLC,195.442,5.8908,28.85,"ADDL,Primary Share Offering,Secondary Share Offering",1774.3,2.98093462,5.060657024,"['Credit Suisse', 'Morgan Stanley']",1774.3,42.28043839997777,29.2232,28.55,0.01050788091068311,0.012935875216637749,True,True,0.012935875216637749,0.008814793207191585,1,3908.84,50.5642664818023,34.45561627999876
VSAT US,2010-03-22,2010-03-25,2010-03-22,2010-03-25,2010-03-25,VSAT US,ViaSat Inc,231.15,6.0,33.5,"ADDL,Primary Share Offering,Secondary Share Offering",1312.98,2.238806009,4.477612019,"['Bank of America Merrill Lynch', 'Morgan Stanley', 'Credit Suisse']",1312.98,6.180107944666667,34.2184,34.65,-0.0331890331890331,0.021444776119402986,True,True,0.021444776119402986,0.017323694109956822,1,1236.0215889333335,26.506206253424086,21.412459919983863
CPA US,2010-03-18,2010-03-18,2010-03-18,2010-03-18,2010-03-18,CPA US,Copa Holdings SA,103.04,1.6,56.0,"ADDL,Secondary Share Offering",2441.29,1.357142806,2.0,['Morgan Stanley'],2441.29,12.404583908395105,57.0287,57.04,-0.018232819074333828,0.01836964285714293,True,True,0.01483415421265466,0.014503383304378614,2,2060.7999999999997,30.57022500143872,29.888572313663445
INVA US,2010-03-17,2010-03-18,2010-03-17,2010-03-18,2010-03-18,INVA US,Innoviva Inc,99.1875,7.5,11.5,"ADDL,Primary Share Offering",824.92,2.173913002,6.695652008,"['Morgan Stanley', 'Credit Suisse', 'SVB Leerink LLC']",824.92,2.580752531465913,12.039,12.49,-0.0792634107285829,0.046869565217391385,True,True,0.05175080572814572,0.051398018311964,2,516.1505062931826,26.71120457766255,26.52911317418649
TSL US,2010-03-17,2010-03-18,2010-03-17,2010-03-18,2010-03-18,TSL US,Trina Solar Ltd,183.971,7.9,20.25,"ADDL,Primary Share Offering",0.0,0.04938271642,5.185184956,"['Goldman Sachs', 'Credit Suisse', 'Barclays']",1577.008,70.16870177706664,21.1307,23.08,-0.12261698440207969,0.043491358024691396,True,True,0.043491358024691396,0.04413815193419168,1,3679.4200000000005,160.02297254321005,162.4027989897036
HIG US,2010-03-16,2010-03-17,2010-03-16,2010-03-17,2010-03-17,HIG US,Hartford Financial Services Gr,1653.65,52.253,27.75,"ADDL,Primary Share Offering",12313.2,3.279279232,0.3243243098,"['JP Morgan', 'Goldman Sachs']",12313.2,158.64729881893675,28.5948,27.26,0.017975055025678532,0.030443243243243323,True,True,0.030443243243243323,0.025418663683087983,1,5000.0,152.21621621621662,127.09331841543991
FNSR US,2010-03-15,2010-03-17,2010-03-15,2010-03-17,2010-03-17,FNSR US,Finisar Corp,139.104,8.64,14.0,"ADDL,Primary Share Offering",1056.61,4.0,9.785714149,"['Morgan Stanley', 'Jefferies']",1056.61,13.504475981893332,14.4396,14.81,-0.05469277515192439,0.031400000000000095,True,True,0.07127142857142865,0.06671646429303624,2,2700.8951963786667,192.49665906761692,180.1941779284304
G US,2010-03-15,2010-03-18,2010-03-15,2010-03-18,2010-03-18,G US,Genpact Ltd,579.6,33.6,15.0,"ADDL,Primary Share Offering,Secondary Share Offering",3357.78,2.266666651,3.333333254,"['Goldman Sachs', 'Morgan Stanley', 'Citi', 'Credit Suisse', 'UBS']",3357.78,5.067034269729132,15.0339,15.98,-0.06132665832290363,0.0022599999999999287,True,True,0.0022599999999999287,0.002906793909500216,1,1013.4068539458265,2.2902994899174955,2.9457648708955033
CNK US,2010-03-11,2010-03-11,2010-03-11,2010-03-11,2010-03-11,CNK US,Cinemark Holdings Inc,169.8,10.0,16.98,"ADDL,Secondary Share Offering",0.0,1.177859068,1.413430333,"['Barclays', 'Morgan Stanley']",1903.0299,7.81577533867178,16.9499,17.1,-0.007017543859649145,-0.0017726737338045195,True,True,-0.0017726737338045195,-0.0001780850364446751,1,1563.1550677343562,-2.770963930436118,-0.2783745272061514
MITI US,2010-03-09,2010-03-11,2010-03-09,2010-03-11,2010-03-11,MITI US,Amgen Rockville Inc,80.5,10.0,7.0,"ADDL,Primary Share Offering",564.99,8.428571701,6.428571224,['Goldman Sachs'],564.99,3.556339038888889,7.5453,8.09,-0.134734239802225,0.07790000000000008,True,True,0.07304285714285719,0.07441914676350025,2,711.2678077777779,51.953032873825435,52.93194337516754
EQT US,2010-03-09,2010-03-10,2010-03-09,2010-03-10,2010-03-10,EQT US,EQT Corp,559.9,12.5,44.0,"ADDL,Primary Share Offering",6411.28,0.0,-0.4090909064,"['Deutsche Bank', 'Credit Suisse', 'Barclays', 'JP Morgan']",6411.28,28.047220272368193,45.071,47.37,-0.0711420730420097,0.024340909090909024,True,True,0.024340909090909024,0.021201934956757373,1,5000.0,121.70454545454513,106.00967478378686
ICO US,2010-03-08,2010-03-11,2010-03-08,2010-03-11,2010-03-11,ICO US,International Coal Group Inc,109.266,22.3714,4.47,"ADDL,Primary Share Offering",910.95,1.789713979,3.131995916,"['Morgan Stanley', 'UBS']",910.95,8.78619483438889,4.4401,4.24,0.054245283018867774,-0.006689038031319816,True,True,-0.006689038031319816,-0.005094449333959972,1,1757.2389668777782,-11.754238279562601,-8.952164884419005
SUSQ US,2010-03-08,2010-03-09,2010-03-08,2010-03-09,2010-03-09,SUSQ US,Susquehanna Bancshares Inc,345.0,37.5,8.0,"ADDL,Primary Share Offering",991.79,4.375,2.75,"['JP Morgan', 'Stifel']",991.79,7.981788596353831,8.5422,9.08,-0.11894273127753308,0.06777499999999992,True,True,0.06777499999999992,0.06566242304309577,1,1596.3577192707662,108.19314442357604,104.82071589086857
CMA US,2010-03-08,2010-03-09,2010-03-08,2010-03-09,2010-03-09,CMA US,Comerica Inc,880.0,22.8571,35.0,"ADDL,Primary Share Offering",6171.1,2.285714388,4.257143021,['JP Morgan'],6171.1,82.95236733370609,35.6076,36.29,-0.03554698263984568,0.017360000000000042,True,True,0.017360000000000042,0.015247423043095898,1,5000.0,86.80000000000021,76.23711521547949
TRH US,2010-03-08,2010-03-09,2010-03-08,2010-03-09,2010-03-09,TRH US,Transatlantic Holdings Inc,451.698,8.46669,53.35,"ADDL,Secondary Share Offering",0.0,1.593255043,-0.4498565793,"['Wells Fargo', 'Goldman Sachs', 'Bank of America Merrill Lynch']",3524.0488,19.024631443387115,53.4533,53.06,0.005465510742555635,0.001936269915651323,True,True,0.001936269915651323,-0.00017630704125282115,1,3804.926288677423,7.367364304036935,-0.6708352961417942
OSGIQ US,2010-03-04,2010-03-05,2010-03-04,2010-03-05,2010-03-05,OSGIQ US,Overseas Shipholding Group Inc,159.25,3.5,45.5,"ADDL,Primary Share Offering",1383.35,-3.714285612,-1.758241773,['Goldman Sachs'],1383.35,24.332274959737294,44.5025,46.99,-0.03170887422855928,-0.021923076923076934,True,True,-0.021923076923076934,-0.0315287797522148,1,3185.0,-69.82500000000003,-100.41916351080413
CTRP US,2010-03-02,2010-03-03,2010-03-02,2010-03-03,2010-03-03,CTRP US,Ctrip.com International Ltd,235.98,5.7,36.0,"ADDL,Primary Share Offering",5285.59,2.75,4.666666508,['Goldman Sachs'],5285.59,78.89244486588888,36.9458,37.93,-0.05088320590561557,0.026272222222222252,True,True,0.026272222222222252,0.023789895600298427,1,4719.599999999999,123.99438000000013,112.27879127516844
IBKC US,2010-03-02,2010-03-02,2010-03-02,2010-03-02,2010-03-02,IBKC US,IBERIABANK Corp,344.953,5.19481,57.75,"ADDL,Primary Share Offering",1370.34,1.593073606,0.08658009022,"['Goldman Sachs', 'Stifel']",1370.34,5.441780746458408,58.546,57.9,-0.002590673575129543,0.013783549783549676,True,True,0.013783549783549676,0.00983110474092963,1,1088.3561492916815,15.001411165994314,10.699743299121367
TRW US,2010-03-01,2010-03-01,2010-03-01,2010-03-01,2010-03-01,TRW US,ZF TRW Automotive Holdings Cor,291.5,11.0,26.5,"ADDL,Secondary Share Offering",0.0,-0.8679245114,-0.07547169924,['JP Morgan'],3278.7906,36.027668140822215,27.6728,27.81,-0.04710535778496938,0.04425660377358476,True,True,0.0013660377358490905,-0.009783227587488952,2,5000.0,6.8301886792454525,-48.91613793744476
MTOR US,2010-02-23,2010-02-25,2010-02-23,2010-02-25,2010-02-25,MTOR US,Meritor Inc,209.501,17.35,10.5,"ADDL,Primary Share Offering",989.74,6.476190567,11.04761887,"['Citi', 'JP Morgan', 'UBS']",989.74,18.24398404351111,10.9274,10.36,0.013513513513513598,0.04070476190476202,True,True,0.07706666666666684,0.08590072876380539,2,3648.7968087022223,281.2006073906519,313.4343049785683
WL US,2010-02-22,2010-02-23,2010-02-22,2010-02-23,2010-02-23,WL US,Wilmington Trust Corp,287.608,18.875,13.25,"ADDL,Primary Share Offering",1207.86,7.396226406,8.679244995,"['JP Morgan', 'Stifel']",1207.86,12.499910370373772,14.0088,13.21,0.0030280090840271168,0.05726792452830187,True,True,0.05726792452830187,0.0665320328804464,1,2499.9820740747546,143.16878474022062,166.32888955286816
9745633D US,2010-02-22,2010-02-23,2010-02-22,2010-02-23,2010-02-23,9745633D US,TCF Financial Corp/DE,172.512,10.715,14.0,"ADDL,Primary Share Offering",1984.67,4.5,4.714285851,"['JP Morgan', 'Morgan Stanley']",1984.67,19.220294923309233,14.5846,14.39,-0.02710215427380125,0.041757142857142826,True,True,0.041757142857142826,0.05102125120928713,1,3450.24,144.07216457142846,176.03556177233082
OC US,2010-02-22,2010-02-24,2010-02-22,2010-02-24,2010-02-24,OC US,Owens Corning,334.875,12.261,23.75,"ADDL,Primary Share Offering,Secondary Share Offering",0.0,-1.347368479,-1.894736886,"['JP Morgan', 'Bank of America Merrill Lynch']",3175.1119,23.055186982238464,24.0283,24.85,-0.04426559356136828,0.01171789473684215,True,True,-0.01891263383525965,-0.012469599979531343,2,4611.037396447693,-87.2068618797042,-57.49779182436241
THS US,2010-02-22,2010-02-23,2010-02-22,2010-02-23,2010-02-23,THS US,TreeHouse Foods Inc,116.207,2.35,43.0,"ADDL,Primary Share Offering",1492.25,2.441860437,0.09302325547,"['Morgan Stanley', 'Bank of America Merrill Lynch']",1492.25,9.074328121733336,43.1062,42.79,0.004907688712316061,0.0024697674418605597,True,True,0.015051162790697736,0.021503066588166142,2,1814.8656243466673,27.315837955282976,39.025176368900105
RUE US,2010-02-12,2010-02-25,2010-02-12,2010-02-25,2010-02-25,RUE US,rue21 inc,198.416,6.05388,28.5,"ADDL,Secondary Share Offering",690.88,1.789473653,0.8421052694,"['Goldman Sachs', 'Bank of America Merrill Lynch', 'JP Morgan']",690.88,3.6069016819777784,29.0384,27.93,0.020408163265306145,0.018891228070175403,True,True,0.0165052631578948,0.02501110715459709,2,721.3803363955557,11.906572289139323,18.04252089280854
UMPQ US,2010-02-02,2010-02-03,2010-02-02,2010-02-03,2010-02-03,UMPQ US,Umpqua Holdings Corp,303.6,24.0,11.0,"ADDL,Primary Share Offering",1049.77,3.090909004,6.181818008,['JP Morgan'],1049.77,11.474510965414739,11.6905,11.69,-0.05902480752780148,0.0627727272727272,True,True,0.0627727272727272,0.06484882661198443,1,2294.902193082948,144.05726948397944,148.82171441069892
PNC US,2010-02-02,2010-02-03,2010-02-02,2010-02-03,2010-02-03,PNC US,PNC Financial Services Group I,3450.0,55.5556,54.0,"ADDL,Primary Share Offering",28366.5,-0.7962962985,-5.5,"['Morgan Stanley', 'JP Morgan']",28366.5,180.76627193510606,54.1606,54.65,-0.011893870082342106,0.002974074074074018,True,True,0.002974074074074018,0.005050173413331249,1,5000.0,14.87037037037009,25.250867066656248
ARTG US,2010-02-01,2010-02-05,2010-02-01,2010-02-04,2010-02-05,ARTG US,Art Technology Group Inc,100.625,25.0,3.5,"ADDL,Primary Share Offering",546.73,12.28571415,5.142857075,"['Deutsche Bank', 'Morgan Stanley']",546.73,4.521120683377776,3.8306,4.02,-0.12935323383084563,0.0944571428571428,True,True,0.0944571428571428,0.1004538464125937,1,904.2241366755553,85.41042845283954,90.83279254816637
ARCC US,2010-01-25,2010-01-26,2010-01-25,2010-01-26,2010-01-26,ARCC US,Ares Capital Corp,292.714,21.0,12.75,"ADDL,Primary Share Offering",0.0,-0.3921568692,0.07843137532,"['Wells Fargo', 'Bank of America Merrill Lynch', 'SunTrust Robinson Humphrey', 'JP Morgan']",1441.144,7.614242733745431,12.8561,13.15,-0.03041825095057038,0.008321568627450926,True,True,0.008321568627450926,0.00847900569838922,1,1522.8485467490862,12.67248869098643,12.912241505669243
CXO US,2010-01-25,2010-01-26,2010-01-25,2010-01-26,2010-01-26,CXO US,Concho Resources Inc,228.606,4.65,42.75,"ADDL,Primary Share Offering",3926.52,2.315789461,5.263157845,"['UBS', 'JP Morgan', 'Bank of America Merrill Lynch']",3926.52,25.881479623016805,43.0967,44.08,-0.030172413793103425,0.008109941520467734,True,True,0.03449389640695388,0.034674000986341325,2,4572.120000000001,157.71023364016202,158.53369338967093
PAG US,2010-01-21,2010-02-03,2010-01-21,2010-02-03,2010-02-03,PAG US,Penske Automotive Group Inc,83.375,5.0,14.5,"ADDL,Secondary Share Offering",1328.46,2.482758522,-0.3448275924,"['Bank of America Merrill Lynch', 'JP Morgan']",1328.46,12.972257083107495,14.3811,16.33,-0.11206368646662579,-0.008199999999999985,True,True,-0.008199999999999985,-0.006123900660742754,1,1667.5,-13.673499999999976,-10.211604351788543
NAT US,2010-01-21,2010-01-22,2010-01-21,2010-01-22,2010-01-22,NAT US,Nordic American Tankers Ltd,140.3,4.0,30.5,"ADDL,Primary Share Offering",1430.04,0.03278688341,-0.1639344245,['Morgan Stanley'],1430.04,6.605611171125902,30.4279,32.65,-0.06584992343032159,-0.002363934426229508,True,True,-0.002363934426229508,0.00561626359357259,1,1321.1222342251804,-3.1230463307421474,7.419770706738161
CNK US,2010-01-20,2010-01-20,2010-01-20,2010-01-20,2010-01-20,CNK US,Cinemark Holdings Inc,109.125,7.5,14.55,"ADDL,Secondary Share Offering,PE Backed,PE Exit",0.0,-1.649485826,-1.310892458e-06,['Morgan Stanley'],1600.4718,4.113081765160892,14.3687,14.33,0.01535240753663647,-0.012460481099656362,True,True,-0.012460481099656362,-0.0011334027666866087,1,822.6163530321785,-10.250195519225706,-0.9323556504483191
